-1.8706,0.43303
-0.012074,0.17321
-2.6148,0.90469
0.19529,1.1267
-0.21101,-0.13452
0.30083,0.75757
0.10646,0.15189
0.25167,-0.32771
-0.030366,0.074779
0.77655,0.93244
-0.30957,0.72776
-0.010215,0.065579
-2.3292,1.3295
-0.044153,0.27361
-0.85087,1.2096
0.22536,0.015246
0.039809,1.6261
0.49905,0.0046316
-1.0572,-0.10616
-0.9676,-2.6612
-0.38595,0.14221
-1.8705,1.7758
0.52651,2.3808
0.080349,0.58664
0.17447,-0.2415
0.37557,0.3319
-0.10605,0.31332
1.5403,-0.40728
1.4745,0.67446
-1.6801,-0.021832
1.4247,-2.2271
-0.32951,0.75464
0.13908,2.9394
0.2908,0.64117
0.013388,-0.0028731
-0.018801,0.94521
0.91903,1.3595
0.27175,0.79008
-0.033296,0.0093703
0.3265,0.071895
-1.4465,0.33486
0.0297,-0.42605
-0.66329,0.22949
0.0032771,0.018907
0.46619,0.29721
0.26911,0.6777
-0.21186,-0.30228
0.1866,-0.24297
0.24767,-0.60992
1.0241,1.2297
-0.28499,0.66999
0.064645,-0.415
-1.941,1.1079
0.038838,-0.24067
0.96789,-1.3759
0.15564,0.010529
-0.0067869,-0.27723
2.2938,0.021288
1.8142,0.18217
-0.2348,-0.64578
-0.24755,0.091215
-0.46666,0.44303
-0.15886,-0.71836
0.088304,0.64472
-0.034168,0.047295
-0.94955,-0.83915
-0.43248,1.2777
-4.8623,1.2857
-1.9356,-0.88536
-5.3086,-0.06898
-1.7077,2.6695
-0.27098,0.6206
-0.018933,-0.40015
0.55971,1.2341
-0.17426,0.037397
-0.010206,0.51309
-0.021418,-0.031683
0.33677,0.97914
-0.77584,0.21834
-1.5776,-0.34739
-0.32913,0.076192
-0.099616,1.429
0.61257,-0.21194
0.44192,2.5496
-1.5138,-0.9651
0.16945,0.42673
-0.38813,-0.55377
-0.51625,0.67221
0.16486,-0.40598
-1.2423,-1.4917
-0.50732,1.1927
-0.24298,1.5599
-1.4359,0.81965
0.049691,-0.30792
-0.81222,1.1546
-2.7601,-0.18673
-0.015471,-0.63195
-1.0721,-0.00995
-3.0833,-0.30961
0.088501,0.24341
0.15545,-0.057278
0.28684,-0.27232
-0.27852,-1.2594
-0.028191,-0.20583
-0.092563,0.12813
0.80174,0.70852
0.38232,-1.1295
6.1986,-1.639
2.7177,1.2431
7.0436,0.091525
0.4579,-0.71579
0.31647,-0.72476
-0.011206,-0.23684
0.34729,0.76573
0.34465,-0.073965
0.017172,-0.86331
0.72504,1.0725
-0.025525,-0.074211
0.95894,-0.26987
2.3357,0.51433
1.221,-0.28265
0.055878,-0.80157
2.7546,-0.95306
-0.089918,-0.51877
1.7733,1.1305
0.040869,0.10292
0.98302,1.4025
0.52285,-0.6808
-0.15492,0.38151
0.82135,0.98624
0.59918,-1.4086
0.15006,-0.96335
3.195,-1.8237
-0.053092,0.329
0.047106,-0.066966
3.0859,0.20877
0.0081765,0.33399
1.661,0.015416
4.7769,0.47968
0.47197,1.2981
0.10885,-0.040107
-0.44303,0.4206
0.27384,1.2383
0.10207,0.74522
-0.05832,0.080726
2.5661,2.2677
-0.022953,0.067811
-4.3775,1.1575
-1.333,-0.60974
-1.2186,-0.015835
0.64455,-1.0076
-0.077092,0.17655
0.057035,1.2054
0.73059,1.6109
-0.65634,0.14086
-0.0093841,0.47179
-0.014689,-0.021729
0.23659,0.68785
-1.2005,0.33786
-2.5332,-0.55782
-1.7884,0.41401
0.092125,-1.3215
-5.5834,1.9318
0.066333,0.3827
-0.66974,-0.42698
0.098051,0.24692
0.54701,0.78046
0.079532,-0.10356
-1.037,2.5537
0.4342,0.52136
-0.22416,0.52699
-0.10711,0.68761
-2.2758,1.299
-0.16806,1.0415
0.33907,-0.48202
-0.44692,-0.030235
0.016596,0.6779
-1.1759,-0.010913
-1.8623,-0.18701
0.97854,2.6913
-1.1785,0.43424
-2.9633,2.8133
0.34766,1.5721
-0.027383,-0.19993
-0.35194,0.48715
-0.77902,-0.68845
0.15305,-0.45216
1.2717,-0.33625
-0.40784,-0.18655
2.5042,0.032539
2.159,-3.3749
0.35701,-0.81763
-0.12493,-2.6403
-0.8816,-1.9438
0.25662,-0.055072
0.0067181,-0.33776
-3.0944,-4.5774
-1.3158,-3.8255
2.2156,-0.62354
-1.9443,-0.42814
-0.8334,0.19293
0.052645,-0.75519
3.5374,-1.2239
-1.1838,-6.83
-1.6589,-1.0576
0.074601,0.18787
-0.20839,-0.29733
0.83889,-1.0923
2.3764,-5.8522
-1.3711,-1.6464
0.86796,-2.0405
-0.065178,0.41842
2.0816,-1.1882
0.069561,-0.43105
-0.76979,1.0943
-0.086834,-0.0058745
-0.071246,-2.9102
0.9782,0.0090785
1.8206,0.18281
-1.1121,-3.0587
0.79058,-0.29131
2.3866,-2.2658
0.12976,0.58674
-0.044779,-0.32694
0.12196,-0.16882
2.2749,2.0104
-0.34619,1.0228
-4.5267,1.1969
-0.28096,-0.12851
-5.7535,-0.074762
0.070423,-0.11009
-0.62773,1.4376
0.17154,3.6254
1.6343,3.6034
-0.08423,0.018077
-0.031855,1.6015
0.9257,1.3694
0.85773,2.4938
-1.4573,0.41014
-1.1639,-0.2563
-2.9655,0.68649
-0.025772,0.3697
-3.5548,1.2299
0.29574,1.7062
-0.75053,-0.47849
0.39582,0.99678
-0.18399,-0.26252
0.16318,-0.21248
-0.31898,0.78552
0.12817,0.1539
-1.1101,2.6098
-0.15068,0.96735
-3.8289,2.1856
0.037305,-0.23117
0.16232,-0.23076
-1.5079,-0.10201
0.0016281,0.066504
1.6836,0.015625
-0.2257,-0.022664
0.32672,0.8986
-0.75582,0.2785
-1.0845,1.0296
-0.042359,-0.19154
0.10511,0.76744
-0.33827,0.46824
-0.86744,-0.76658
0.20708,-0.61179
3.8656,-1.0221
1.7705,0.80984
2.2388,0.029091
2.3557,-3.6824
0.10346,-0.23693
0.020266,0.4283
0.92172,2.0323
-0.52658,0.11301
0.0093553,-0.47034
0.42506,0.62877
-0.22376,-0.65055
1.4761,-0.41542
3.7327,0.82194
1.583,-0.36645
0.0010478,-0.01503
1.2086,-0.41814
0.13705,0.79067
1.234,0.7867
-0.41093,-1.0348
0.58585,0.83588
-0.45054,0.58665
0.36841,-0.90725
0.79639,0.95626
0.96604,-2.2711
0.20327,-1.3049
1.0576,-0.60368
-0.0035467,0.021978
1.4881,-2.1155
0.90774,0.06141
-0.037809,-1.5444
1.7614,0.016347
2.286,0.22955
0.43921,1.208
0.50836,-0.18732
-0.43431,0.41232
-0.086583,-0.39152
-0.10658,-0.77818
0.23793,-0.32935
-1.3559,-1.1982
-0.65875,1.9462
-5.2488,1.3878
-2.6435,-1.2092
-7.5353,-0.097914
0.038367,-0.059976
-0.48364,1.1076
0.084244,1.7805
0.91941,2.0272
0.36524,-0.078384
-0.012431,0.62495
-0.32398,-0.47926
0.97567,2.8367
-3.0824,0.86748
-2.5549,-0.5626
-1.6322,0.37784
-0.022561,0.32364
-1.6059,0.55563
-0.061918,-0.35723
-1.4839,-0.94603
0.08743,0.22017
-1.5502,-2.2118
-0.08648,0.11261
-0.58589,1.4428
-0.94671,-1.1368
-1.1389,2.6774
-0.13839,0.88839
-2.8645,1.6351
0.073364,-0.45462
0.30888,-0.4391
-2.4153,-0.1634
-0.022042,-0.90038
-0.5219,-0.0048437
-3.0039,-0.30163
0.39242,1.0793
-0.64453,0.23749
0.57705,-0.54783
-0.97718,-4.4187
0.078853,0.57571
-0.63105,0.8735
-1.5546,-1.3739
-0.16624,0.49112
-6.9495,1.8375
-1.9486,-0.8913
-4.7306,-0.06147
-1.77,2.7669
-0.16734,0.38324
-0.076792,-1.623
-0.27347,-0.60296
-0.52749,0.1132
0.0040319,-0.20271
-1.7891,-2.6466
-0.45934,-1.3355
-2.661,0.74887
-0.88373,-0.1946
-0.95975,0.22218
-0.032812,0.47069
-3.1609,1.0936
-0.34609,-1.9967
-1.5885,-1.0127
-0.38897,-0.97955
-0.48221,-0.688
-0.2813,0.36628
0.14061,-0.34627
-1.0849,-1.3027
-0.572,1.3447
-0.05324,0.34179
-1.3863,0.79128
0.075705,-0.46913
-0.28561,0.40602
-2.2929,-0.15512
-0.042218,-1.7245
-3.8705,-0.035922
-7.927,-0.79599
-0.079793,-0.21946
-0.11179,0.04119
-2.129,2.0212
-0.20576,-0.93042
-0.054808,-0.40016
0.074519,-0.10315
-2.4876,-2.1984
0.09526,-0.28143
1.5456,-0.40867
-0.54075,-0.24735
-2.5158,-0.03269
0.25851,-0.40411
-0.10113,0.2316
0.077371,1.6352
-0.96812,-2.1346
-0.3199,0.068653
0.012483,-0.6276
1.117,1.6523
0.13946,0.40548
-1.8822,0.52972
1.8962,0.41755
0.87305,-0.20211
0.056594,-0.81184
-3.1202,1.0795
0.28388,1.6378
0.98831,0.63008
-0.26934,-0.67828
-0.50316,-0.7179
-0.66958,0.87186
-1.3008,3.2032
1.5583,1.8711
-0.14187,0.33353
0.25746,-1.6528
-0.16045,0.091588
-0.058134,0.36025
1.0848,-1.5422
0.36709,0.024834
0.039772,1.6246
-0.53438,-0.0049596
-1.5826,-0.15892
-0.047361,-0.13026
-0.86466,0.31861
-1.2408,1.178
-0.37053,-1.6755
-0.018028,-0.13162
-0.083568,0.11568
-3.2642,-2.8847
0.015646,-0.046223
0.27862,-0.073671
0.40236,0.18405
-1.5023,-0.019521
-3.9181,6.1248
-0.16719,0.38289
0.081792,1.7286
0.13034,0.28738
0.87679,-0.18817
-0.0011933,0.059995
1.1651,1.7234
0.50429,1.4662
-1.7844,0.50219
1.1337,0.24964
-0.17101,0.039587
-0.1191,1.7085
0.26533,-0.091799
0.51104,2.9484
0.79712,0.50819
0.0050778,0.012787
-0.34347,-0.49006
0.059518,-0.077499
-1.3348,3.287
0.14567,0.17491
-1.7221,4.0484
0.079433,-0.50994
0.24547,-0.14012
0.015482,-0.095941
-1.637,2.3271
0.5874,0.039739
0.051008,2.0835
-0.099921,-0.00092736
-0.19552,-0.019634
-0.69501,-1.9115
-0.68659,0.25299
0.16613,-0.15772
-0.19965,-0.90281
0.2959,2.1604
-0.22247,0.30794
0.60102,0.53114
0.093998,-0.2777
-0.67668,0.17892
1.3228,0.60506
1.4325,0.018614
1.0848,-1.6958
-0.05175,0.11852
-0.019536,-0.41289
1.1627,2.5635
-0.42455,0.091113
-0.016481,0.8286
-0.46655,-0.69015
-0.40849,-1.1877
3.7048,-1.0426
-0.13691,-0.030149
-1.141,0.26413
-0.07524,1.0793
0.4898,-0.16946
-0.044767,-0.25828
-0.66206,-0.42208
0.063189,0.15913
0.9367,1.3365
-0.016772,0.021838
1.4945,-3.6803
-0.58437,-0.70168
0.48312,-1.1358
-0.17329,1.1125
0.019724,-0.011258
-0.0050467,0.031274
-0.17682,0.25137
-1.1273,-0.076264
-0.046095,-1.8829
1.8535,0.017202
1.9005,0.19084
0.0041697,0.011468
1.1098,-0.40893
0.38759,-0.36797
0.60341,2.7285
-0.12953,-0.94571
0.59467,-0.82314
0.24722,0.21848
-0.012744,0.037651
3.0021,-0.7938
-0.079487,-0.036358
0.84611,0.010994
-0.96989,1.5161
0.05577,-0.12772
-0.060636,-1.2815
-1.1038,-2.4337
0.67679,-0.14525
0.015147,-0.76154
-0.47645,-0.70479
-0.14437,-0.41975
-1.5092,0.42472
1.1452,0.25217
1.743,-0.40348
0.00046794,-0.0067126
2.9247,-1.0119
-0.48657,-2.8072
0.47816,0.30484
-0.30942,-0.7792
-0.92906,-1.3256
0.12333,-0.16059
0.15108,-0.37206
-0.08657,-0.10395
-0.30104,0.70771
0.19229,-1.2345
1.9722,-1.1257
0.10226,-0.63368
-0.31096,0.44205
0.8695,0.058823
0.0032925,0.13449
-0.85433,-0.0079289
-1.2109,-0.12159
-0.55347,-1.5222
0.43506,-0.16031
1.2637,-1.1998
-0.4783,-2.1628
0.055762,0.40712
-0.097972,0.13561
-0.049471,-0.043719
0.014699,-0.043425
4.0838,-1.0798
-0.71785,-0.32836
1.0132,0.013165
2.2528,-3.5216
0.14,-0.32062
-0.0032011,-0.067654
-1.2816,-2.8257
0.72689,-0.156
0.010306,-0.51812
-0.16637,-0.2461
-0.24562,-0.71412
1.1926,-0.33563
0.050075,0.011027
0.17946,-0.041545
0.093234,-1.3374
2.6266,-0.90876
-0.16987,-0.98006
0.35847,0.22853
0.37191,0.93658
-0.83215,-1.1873
0.17399,-0.22655
0.55512,-1.367
0.27651,0.33202
0.69241,-1.6278
0.12858,-0.82544
2.1532,-1.229
0.057321,-0.35521
0.8364,-1.189
1.0011,0.067726
-0.00075927,-0.031014
2.0657,0.019172
1.9785,0.19867
-0.66289,-1.8232
-0.24084,0.088744
2.408,-2.2861
-0.45431,-2.0544
0.010485,0.076549
-0.11329,0.15682
0.36627,0.32369
-0.049336,0.14576
-2.3652,0.62539
0.60251,0.2756
-2.4237,-0.031493
0.34252,-0.53543
-0.35098,0.8038
0.12747,2.6939
0.60771,1.3399
-0.011388,0.0024439
-0.018845,0.94746
0.34568,0.51135
0.29208,0.84919
-0.36804,0.10358
-0.11389,-0.025078
-2.1836,0.50549
-0.005882,0.084377
-2.3479,0.81234
0.22425,1.2938
0.030962,0.019739
0.37209,0.93703
-0.10783,-0.15384
0.31866,-0.41493
0.017633,-0.043423
0.53521,0.64265
-0.36812,0.8654
-0.038195,0.2452
-2.9257,1.67
0.055601,-0.34455
0.51745,-0.7356
0.16775,0.011348
-0.0063878,-0.26093
1.3671,0.012688
0.51171,0.051384
-0.12629,-0.34734
-0.45421,0.16737
-1.3461,1.278
-0.0078091,-0.035312
0.081424,0.59448
-0.031676,0.043846
-0.28117,-0.24848
-0.25363,0.74933
-1.9697,0.52081
-0.90924,-0.4159
-4.756,-0.0618
-0.59272,0.92654
-0.32702,0.74894
0.088263,1.8654
-0.0019133,-0.0042186
-0.54637,0.11726
-0.009641,0.4847
1.5943,2.3584
0.55661,1.6183
-1.4152,0.39828
-0.24783,-0.054573
-0.012636,0.002925
-0.031725,0.45509
-2.094,0.72448
0.54348,3.1356
-0.17975,-0.1146
0.056008,0.14104
-0.28022,-0.39981
-0.60512,0.78793
-0.66655,1.6414
0.52298,0.62797
-0.57471,1.3511
-0.0022677,0.014558
-2.0709,1.1821
-0.029179,0.18082
0.56798,-0.80744
-1.2309,-0.083272
0.035534,1.4515
-0.2036,-0.0018896
-1.9486,-0.19567
0.15743,0.43299
-0.21317,0.078548
-0.51945,0.49315
-0.14157,-0.64015
-0.050361,-0.36769
-0.1011,0.13994
-1.5301,-1.3522
0.44707,-1.3208
5.1223,-1.3544
1.621,0.74147
5.4663,0.071029
2.1385,-3.343
0.21222,-0.48602
0.044611,0.94282
-0.32725,-0.72155
0.021575,-0.0046303
0.0017487,-0.087919
-0.16715,-0.24726
-0.80515,-2.3409
2.4866,-0.69981
0.65328,0.14385
-0.45941,0.10635
0.056448,-0.80975
1.2875,-0.44547
-0.37536,-2.1656
0.8031,0.512
0.25962,0.6538
0.75387,1.0756
0.58322,-0.75941
0.88102,-2.1696
0.9587,1.1512
0.83017,-1.9516
0.069252,-0.44458
0.72329,-0.41286
-0.076831,0.47611
-0.048958,0.069598
2.0629,0.13956
-0.0054332,-0.22193
3.1188,0.028945
4.7117,0.47313
-0.51456,-1.4152
0.37868,-0.13953
-0.16526,0.1569
0.50267,2.273
0.0044876,0.032764
0.2214,-0.30646
1.9603,1.7324
0.65188,-1.9259
4.5556,-1.2046
1.8694,0.8551
6.7561,0.087789
-0.34847,0.54473
0.30533,-0.69926
-0.0010444,-0.022073
-0.19397,-0.42769
0.48038,-0.10309
0.027103,-1.3626
0.17858,0.26417
-0.69939,-2.0334
2.194,-0.61745
1.8937,0.417
-0.61089,0.14142
0.027991,-0.40154
0.3676,-0.12718
-0.2702,-1.5589
2.0965,1.3366
0.11441,0.28813
1.3315,1.8998
0.67739,-0.88203
0.21773,-0.53619
0.79696,0.95695
0.18161,-0.42696
0.2174,-1.3957
4.3019,-2.4555
-0.089445,0.55427
-1.049,1.4913
3.1629,0.21397
0.020527,0.83846
1.9813,0.018388
3.5964,0.36113
-0.43048,-1.184
-0.42698,0.15733
-0.94912,0.90107
0.70742,3.1989
0.17192,1.2552
0.15075,-0.20868
2.57,2.2712
-0.05223,0.15431
-0.072554,0.019184
-0.68687,-0.31419
-0.73668,-0.0095725
2.6957,-4.2139
0.20054,-0.45928
-0.085671,-1.8106
-0.83884,-1.8495
-0.14085,0.030227
0.0041639,-0.20934
-2.2472,-3.3242
-0.91901,-2.6719
0.64612,-0.18184
-2.1136,-0.46542
-0.30844,0.071402
0.03989,-0.57223
0.15558,-0.053829
-0.97279,-5.6124
-1.0958,-0.69859
-0.52462,-1.3211
-0.90786,-1.2953
-0.01055,0.013737
1.2913,-3.1799
-0.7259,-0.87162
0.78208,-1.8386
-0.026785,0.17195
0.4688,-0.26759
-0.00074002,0.0045858
0.68273,-0.97056
-1.7367,-0.11749
-0.077686,-3.1733
-0.60015,-0.0055699
-1.8634,-0.18712
-0.68426,-1.8819
0.4724,-0.17407
1.2814,-1.2165
-0.32324,-1.4616
-0.13593,-0.99246
0.26623,-0.36852
-2.7308,-2.4133
-0.037402,0.1105
-2.848,0.75305
-0.042827,-0.01959
1.0804,0.014039
0.13559,-0.21196
-0.10399,0.23815
-0.034158,-0.72192
0.49661,1.095
-0.16189,0.034742
-0.019815,0.9962
-0.91696,-1.3564
-0.42482,-1.2351
2.8524,-0.80273
-2.7119,-0.59717
-1.2299,0.2847
-0.042957,0.61621
0.00015618,-5.4034e-05
-0.21556,-1.2436
-1.1134,-0.70985
0.17048,0.42932
0.79553,1.135
0.28094,-0.36581
1.2745,-3.1385
-1.1123,-1.3356
0.063047,-0.14822
-0.27455,1.7626
-0.68332,0.39004
-0.054413,0.33719
-1.2893,1.8328
-1.311,-0.088691
-0.02759,-1.127
0.49874,0.0046287
0.53288,0.053509
-0.18507,-0.509
0.73297,-0.27008
0.86187,-0.81824
0.74853,3.3848
-0.053586,-0.39123
0.3046,-0.42163
1.2212,1.0792
-0.036919,0.10907
2.8315,-0.74868
1.3188,0.60323
0.34509,0.0044841
-2.1136,3.3041
-0.044809,0.10262
0.026975,0.57011
-0.41954,-0.92503
0.80406,-0.17256
0.0050606,-0.25443
1.9928,2.9479
0.50182,1.459
0.10363,-0.029164
2.3382,0.51486
1.0331,-0.23916
-0.082206,1.1792
3.2657,-1.1299
0.75091,4.3323
1.3645,0.86992
0.27371,0.68927
-0.11744,-0.16757
-0.18821,0.24507
-0.66576,1.6395
0.37703,0.45272
-0.56924,1.3382
0.04046,-0.25974
1.3282,-0.75815
0.11333,-0.70229
-0.24504,0.34835
0.91133,0.061653
0.052698,2.1526
0.91506,0.0084926
2.5313,0.25418
-0.24765,-0.68113
0.18243,-0.067221
1.8942,-1.7983
-0.26149,-1.1824
0.12206,0.89117
0.027787,-0.038463
1.1719,1.0356
0.11619,-0.34325
2.7697,-0.73233
0.59297,0.27123
-0.6716,-0.0087269
-2.0966,3.2774
-0.21976,0.50329
0.0053071,0.11216
-0.92508,-2.0397
0.34661,-0.074386
-0.0064817,0.32587
0.77735,1.1499
-0.29953,-0.87086
1.2378,-0.34835
1.7418,0.38355
0.33264,-0.077004
-0.1344,1.928
1.0197,-0.35281
0.063865,0.36846
0.73394,0.46791
-0.1806,-0.4548
-0.13777,-0.19657
-0.15411,0.20066
0.49492,-1.2188
0.37557,0.45096
-0.57686,1.3561
0.13855,-0.88946
1.2263,-0.69997
0.068306,-0.42328
-1.2055,1.7137
-0.21108,-0.01428
0.02151,0.87861
0.88366,0.0082012
0.054167,0.0054392
-1.3723,-3.7742
0.4554,-0.16781
1.8672,-1.7726
0.16091,0.72761
0.057161,0.41734
0.53908,-0.7462
-0.69797,-0.61682
0.19241,-0.56845
0.80228,-0.21213
-0.40946,-0.18729
2.585,0.033589
3.9985,-6.2506
0.42794,-0.98006
-0.066875,-1.4134
-0.36845,-0.81239
0.39674,-0.085145
0.016271,-0.81802
-2.5629,-3.7912
-0.89861,-2.6126
1.0809,-0.30421
-1.8302,-0.403
-1.5249,0.35301
0.13953,-2.0016
-0.64972,0.22479
-0.92977,-5.3642
-0.51875,-0.33072
-0.19368,-0.48773
-0.49532,-0.70671
0.53999,-0.70312
0.67117,-1.6528
-0.42355,-0.50857
1.0454,-2.4577
-0.0027264,0.017503
1.8942,-1.0812
-0.035484,0.21989
0.99466,-1.414
0.050711,0.0034307
-0.058706,-2.398
0.82731,0.0076782
1.0041,0.10083
-0.28492,-0.78363
-0.53976,0.19889
0.42593,-0.40437
-0.27525,-1.2447
-0.012294,-0.089758
-0.11581,0.1603
-1.1641,-1.0287
-0.081131,0.23969
-1.1464,0.30313
0.18647,0.085295
-2.5353,-0.032944
-2.397,3.7471
-0.2486,0.56933
0.079872,1.6881
-0.26205,-0.57779
-0.37013,0.079433
-0.0052932,0.26612
2.5537,3.7776
0.75569,2.1971
-2.7329,0.7691
0.37501,0.082578
0.63725,-0.14752
-0.013697,0.19649
-4.5643,1.5792
0.71585,4.13
0.84519,0.53884
-0.20257,-0.51014
0.27153,0.38741
-0.63809,0.83086
-2.0735,5.1062
1.3682,1.6428
-1.3342,3.1366
0.10307,-0.66166
-1.5356,0.87655
-0.10615,0.6578
0.033101,-0.047056
-0.25171,-0.017029
0.091083,3.7205
-2.2429,-0.020816
-3.0618,-0.30745
0.66252,1.8221
-0.89093,0.32829
-1.9072,1.8106
0.13907,0.62884
0.03666,0.26766
-0.15907,0.22018
-2.3978,-2.119
-0.5049,1.4917
-2.6734,0.70688
-1.0851,-0.49634
-4.4114,-0.057322
-2.5344,3.9618
-0.33404,0.76501
0.029435,0.62209
0.89837,1.9808
-0.23585,0.050615
-0.015265,0.76747
2.0173,2.9841
1.2316,3.5809
-1.8169,0.51133
-0.66181,-0.14573
1.141,-0.26414
-0.089648,1.286
0.88138,-0.30494
1.0101,5.8274
-0.31685,-0.202
0.18273,0.46017
-0.15353,-0.21905
-0.64038,0.83384
-1.105,2.7212
-0.49072,-0.58923
-0.68707,1.6152
-0.15444,0.99143
-1.9004,1.0848
-0.0052723,0.032671
-0.22514,0.32005
-1.4929,-0.101
0.019818,0.80951
-1.3834,-0.012839
-2.389,-0.23989
0.81734,2.248
-0.21599,0.079587
-0.34233,0.325
-0.209,-0.9451
-0.0031146,-0.02274
-0.19116,0.2646
0.6474,0.57213
0.28274,-0.83532
1.5296,-0.40446
0.93354,0.42701
2.9254,0.038013
1.0328,-1.6144
0.080636,-0.18467
-0.0043559,-0.092059
0.19215,0.42366
-0.26864,0.057653
0.0023652,-0.11891
0.2054,0.30384
-0.6634,-1.9288
3.3265,-0.93616
0.56811,0.1251
-0.7575,0.17536
-0.013072,0.18751
-0.80888,0.27986
0.13782,0.79513
0.36124,0.2303
0.17126,0.43128
1.2027,1.716
-0.16634,0.21659
0.94265,-2.3214
0.19724,0.23684
0.60256,-1.4166
0.0066099,-0.042434
1.8435,-1.0523
-0.10487,0.64987
-0.30866,0.43878
0.10591,0.0071646
-0.0051022,-0.20841
2.4864,0.023076
1.8758,0.18836
-0.38165,-1.0497
0.023459,-0.0086439
0.072769,-0.069085
0.67738,3.063
-0.047316,-0.34546
0.47136,-0.65245
0.32394,0.28628
0.12277,-0.36271
0.9867,-0.2609
-0.19811,-0.09062
2.4671,0.032057
3.3284,-5.203
0.32647,-0.74768
-0.029875,-0.63139
-0.30788,-0.67885
-0.3072,0.065928
0.011891,-0.59785
-0.58295,-0.86234
-0.4569,-1.3284
0.48825,-0.13741
-0.75419,-0.16607
0.0031677,-0.0007333
0.14454,-2.0735
-1.0869,0.37603
-0.29169,-1.6829
0.15609,0.099513
0.013404,0.033756
0.40784,0.58189
-0.032431,0.042229
0.29906,-0.73646
0.2476,0.29731
1.0528,-2.4749
-0.0073096,0.046925
0.84392,-0.48171
-0.090378,0.56005
1.336,-1.8992
0.10146,0.0068639
-0.0098643,-0.40293
0.19387,0.0017993
0.059874,0.0060123
0.55932,1.5383
